source,country,country_name,salary_yearly,currency,years_experience,experience_level,languages_worked,developer_type,education_level,company_size,collected_at
stackoverflow,DE,Germany,61853.0,EUR,7,Mid-level,Docker,"Developer, back-end;Developer, QA or test;Academic researcher;Scientist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",2025-07-02T09:58:35.930086
stackoverflow,DE,Germany,106644.0,EUR,13,Junior,Yarn,"Developer, full-stack;Developer, back-end;DevOps specialist;Senior Executive (C-Suite, VP, etc.)","Associate degree (A.A., A.S., etc.)",20 to 99 employees,2025-07-02T09:58:35.930086
stackoverflow,DE,Germany,63986.0,EUR,7,Mid-level,Docker;npm;Unity 3D;Unreal Engine;Yarn,"Developer, full-stack;Project manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T09:58:35.930086
stackoverflow,DE,Germany,92780.0,EUR,9,Mid-level,Docker;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Project manager;Product manager","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:35.930086
stackoverflow,DE,Germany,74651.0,EUR,4,Mid-level,Docker;Kubernetes;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T09:58:35.930086
stackoverflow,DE,Germany,,EUR,20,Junior,Ansible;Docker;Homebrew;Kubernetes;npm;Yarn,"Engineer, site reliability;Developer, full-stack;Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",2025-07-02T09:58:35.931091
stackoverflow,DE,Germany,,EUR,nan,Unknown,Unity 3D,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:35.931091
stackoverflow,DE,Germany,,EUR,5,Mid-level,Docker;Kubernetes;Terraform,"Data scientist or machine learning specialist;Developer, mobile;Academic researcher;Project manager;Product manager;Senior Executive (C-Suite, VP, etc.);System administrator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T09:58:35.931091
stackoverflow,DE,Germany,,EUR,30,Junior,,"Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:35.931091
stackoverflow,DE,Germany,31992.0,EUR,12,Junior,Homebrew;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, QA or test;Developer, mobile","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T09:58:35.932087
stackoverflow,DE,Germany,43512.0,EUR,3,Junior,Ansible;Docker;Kubernetes,"Developer, full-stack;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T09:58:35.932087
stackoverflow,DE,Germany,,EUR,nan,Unknown,Homebrew;npm,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:35.932087
stackoverflow,DE,Germany,68252.0,EUR,13,Junior,Docker;npm,"Developer, front-end;Developer, desktop or enterprise applications;Other (please specify):","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T09:58:35.932087
stackoverflow,DE,Germany,,EUR,5,Mid-level,Ansible;Docker;Kubernetes;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;DevOps specialist;Cloud infrastructure engineer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T09:58:35.932087
stackoverflow,DE,Germany,28152.0,EUR,4,Mid-level,npm;Unity 3D;Unreal Engine,"Developer, front-end;Developer, full-stack;Developer, back-end",Some college/university study without earning a degree,10 to 19 employees,2025-07-02T09:58:35.933095
stackoverflow,DE,Germany,,EUR,nan,Unknown,,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:35.933095
stackoverflow,DE,Germany,191959.0,EUR,25,Junior,Ansible;Docker;npm,"Developer, front-end;Developer, full-stack;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T09:58:35.933095
stackoverflow,DE,Germany,46923.0,EUR,11,Junior,Docker;npm;Yarn,"Developer, full-stack",Some college/university study without earning a degree,100 to 499 employees,2025-07-02T09:58:35.933095
stackoverflow,DE,Germany,90647.0,EUR,5,Mid-level,,"Data scientist or machine learning specialist;Academic researcher;Developer, embedded applications or devices;Scientist","Other doctoral degree (Ph.D., Ed.D., etc.)",10 to 19 employees,2025-07-02T09:58:35.933095
stackoverflow,DE,Germany,35726.0,EUR,2,Junior,,"Developer, back-end;Developer, desktop or enterprise applications","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","1,000 to 4,999 employees",2025-07-02T09:58:35.933095
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker,Student;Academic researcher;Scientist,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T09:58:35.933095
stackoverflow,DE,Germany,67186.0,EUR,2,Junior,Unity 3D,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T09:58:35.934094
stackoverflow,DE,Germany,,EUR,10,Junior,Ansible;Docker;Kubernetes;Terraform,"Engineer, site reliability;Developer, back-end;DevOps specialist;Designer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T09:58:35.934094
stackoverflow,DE,Germany,,EUR,Less than 1 year,Junior,Unity 3D,Student,Some college/university study without earning a degree,100 to 499 employees,2025-07-02T09:58:35.934094
stackoverflow,DE,Germany,,EUR,nan,Unknown,Unity 3D,"Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:35.934094
stackoverflow,DE,Germany,191959.0,EUR,25,Junior,Ansible;Docker;Homebrew;Terraform,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T09:58:35.934094
stackoverflow,DE,Germany,69318.0,EUR,11,Junior,Ansible;Docker;Terraform;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;DevOps specialist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T09:58:35.935090
stackoverflow,DE,Germany,49056.0,EUR,1,Junior,Docker;Homebrew;Kubernetes;npm,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","5,000 to 9,999 employees",2025-07-02T09:58:35.935090
stackoverflow,DE,Germany,45857.0,EUR,8,Mid-level,Docker,DevOps specialist,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T09:58:35.935090
stackoverflow,DE,Germany,46068.0,EUR,4,Mid-level,Docker;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T09:58:35.935090
stackoverflow,DE,Germany,66119.0,EUR,4,Mid-level,npm;Yarn,"Developer, full-stack",Something else,20 to 99 employees,2025-07-02T09:58:35.935090
stackoverflow,DE,Germany,,EUR,nan,Unknown,,"Developer, back-end;Student;Database administrator;DevOps specialist;System administrator",Some college/university study without earning a degree,,2025-07-02T09:58:35.935090
stackoverflow,DE,Germany,79983.0,EUR,8,Mid-level,Docker;Kubernetes;npm;Puppet;Terraform,"Engineer, data;Engineer, site reliability;Developer, full-stack;Cloud infrastructure engineer;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T09:58:35.935090
stackoverflow,DE,Germany,70380.0,EUR,12,Junior,Docker;Kubernetes;Yarn,"Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2 to 9 employees,2025-07-02T09:58:35.935090
stackoverflow,DE,Germany,,EUR,3,Junior,Docker;Kubernetes;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, QA or test;Developer, mobile;DevOps specialist","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,2025-07-02T09:58:35.935090
stackoverflow,DE,Germany,79983.0,EUR,3,Junior,,"Developer, embedded applications or devices;Developer, game or graphics","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T09:58:35.935090
stackoverflow,DE,Germany,,EUR,4,Mid-level,Ansible;Docker;Homebrew;Unreal Engine;Yarn,"Developer, front-end;Developer, full-stack;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T09:58:35.936094
stackoverflow,DE,Germany,63984.0,EUR,10,Junior,Ansible;Docker;npm,"Developer, front-end;Developer, full-stack;Developer, mobile;Designer","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T09:58:35.936094
stackoverflow,DE,Germany,52464.0,EUR,1,Junior,,Academic researcher,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",2025-07-02T09:58:35.936094
stackoverflow,DE,Germany,11520.0,EUR,3,Junior,Docker;npm;Yarn,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T09:58:35.936094
stackoverflow,DE,Germany,,EUR,nan,Unknown,npm,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:35.936094
stackoverflow,DE,Germany,63986.0,EUR,6,Mid-level,npm;Yarn,"Developer, front-end;Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T09:58:35.937092
stackoverflow,DE,Germany,,EUR,nan,Unknown,,Academic researcher,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T09:58:35.937092
stackoverflow,DE,Germany,28152.0,EUR,3,Junior,npm,"Developer, full-stack;Designer;System administrator","Associate degree (A.A., A.S., etc.)",20 to 99 employees,2025-07-02T09:58:35.937092
stackoverflow,DE,Germany,117308.0,EUR,11,Junior,Docker;Kubernetes;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T09:58:35.938093
stackoverflow,DE,Germany,11772.0,EUR,2,Junior,,"Developer, back-end;Developer, desktop or enterprise applications","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",20 to 99 employees,2025-07-02T09:58:35.938093
stackoverflow,DE,Germany,,EUR,nan,Unknown,,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:35.938093
stackoverflow,DE,Germany,,EUR,5,Mid-level,,DevOps specialist;Other (please specify):,Some college/university study without earning a degree,20 to 99 employees,2025-07-02T09:58:35.938093
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;Unreal Engine,"Engineer, data;Developer, back-end;Other (please specify):;Data or business analyst;Designer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:35.938093
stackoverflow,DE,Germany,,EUR,12,Junior,Ansible;Docker;Homebrew;npm;Terraform,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T09:58:35.938093
stackoverflow,DE,Germany,63986.0,EUR,4,Mid-level,,"Data scientist or machine learning specialist;Engineer, data","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T09:58:35.938093
stackoverflow,DE,Germany,,EUR,nan,Unknown,npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, QA or test;Student;Developer, mobile;Database administrator;Designer;Security professional",Some college/university study without earning a degree,,2025-07-02T09:58:35.938093
stackoverflow,DE,Germany,72518.0,EUR,8,Mid-level,Docker;Homebrew;npm;Yarn,"Developer, front-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T09:58:35.939093
stackoverflow,DE,Germany,52416.0,EUR,3,Junior,,Academic researcher,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",I don’t know,2025-07-02T09:58:35.939093
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker,"Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:35.939093
stackoverflow,DE,Germany,63984.0,EUR,2,Junior,Docker;Homebrew;npm,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",2025-07-02T09:58:35.939093
stackoverflow,DE,Germany,74651.0,EUR,6,Mid-level,Ansible;Docker;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Project manager;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T09:58:35.940095
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;npm;Unity 3D;Unreal Engine,,Some college/university study without earning a degree,,2025-07-02T09:58:35.940095
stackoverflow,DE,Germany,85320.0,EUR,10,Junior,Docker;Homebrew;npm;Yarn,"Developer, full-stack;Developer, back-end;Senior Executive (C-Suite, VP, etc.)",Some college/university study without earning a degree,2 to 9 employees,2025-07-02T09:58:35.940095
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;Homebrew;npm,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:35.940095
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;Homebrew;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Project manager;Designer;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:35.941087
stackoverflow,DE,Germany,38388.0,EUR,5,Mid-level,Docker;Unity 3D,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile;Database administrator;Developer, game or graphics;Project manager;Product manager;System administrator;Security professional",Some college/university study without earning a degree,2 to 9 employees,2025-07-02T09:58:35.941087
stackoverflow,DE,Germany,63986.0,EUR,4,Mid-level,,"Developer, front-end;Engineer, data;Engineer, site reliability;Developer, full-stack;Developer, back-end;Engineering manager;Database administrator;Other (please specify):;Security professional","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:35.941087
stackoverflow,DE,Germany,1023780.0,EUR,8,Mid-level,npm;Yarn,"Developer, full-stack",Some college/university study without earning a degree,10 to 19 employees,2025-07-02T09:58:35.941087
stackoverflow,DE,Germany,,EUR,nan,Unknown,,,Something else,,2025-07-02T09:58:35.941087
stackoverflow,DE,Germany,81049.0,EUR,12,Junior,npm;Terraform,"Developer, mobile;Developer, game or graphics","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T09:58:35.941087
stackoverflow,DE,Germany,95979.0,EUR,35,Junior,,"Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T09:58:35.942089
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker,"Developer, desktop or enterprise applications;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:35.942089
stackoverflow,DE,Germany,,EUR,nan,Unknown,npm;Unity 3D;Unreal Engine,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:35.942089
stackoverflow,DE,Germany,,EUR,3,Junior,Docker;Kubernetes;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Cloud infrastructure engineer","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",10 to 19 employees,2025-07-02T09:58:35.942089
stackoverflow,DE,Germany,58654.0,EUR,10,Junior,npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;DevOps specialist;Cloud infrastructure engineer;Designer;Product manager","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T09:58:35.942089
stackoverflow,DE,Germany,44364.0,EUR,4,Mid-level,npm,"Developer, desktop or enterprise applications;DevOps specialist","Associate degree (A.A., A.S., etc.)",500 to 999 employees,2025-07-02T09:58:35.942089
stackoverflow,DE,Germany,,EUR,nan,Unknown,Ansible;Chef;Docker;Homebrew;Kubernetes;Terraform,"Engineer, site reliability;Student;DevOps specialist;System administrator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T09:58:35.942089
stackoverflow,DE,Germany,,EUR,nan,Unknown,,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:35.943091
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;Kubernetes;npm;Unreal Engine;Yarn,"Developer, full-stack;Developer, back-end;Student;DevOps specialist",Some college/university study without earning a degree,,2025-07-02T09:58:35.943091
stackoverflow,DE,Germany,217548.0,EUR,20,Junior,,"Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,2025-07-02T09:58:35.943091
stackoverflow,DE,Germany,69318.0,EUR,6,Mid-level,Docker;Homebrew;npm;Puppet;Yarn,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T09:58:35.943091
stackoverflow,DE,Germany,63984.0,EUR,18,Junior,,"Developer, desktop or enterprise applications;Educator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:35.943603
stackoverflow,DE,Germany,49080.0,EUR,4,Mid-level,Docker;Kubernetes;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T09:58:35.943603
stackoverflow,DE,Germany,,EUR,nan,Unknown,Unity 3D;Unreal Engine,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:35.943603
stackoverflow,DE,Germany,64632.0,EUR,3,Junior,Ansible;Docker;Homebrew;Kubernetes;npm,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T09:58:35.943603
stackoverflow,DE,Germany,53748.0,EUR,26,Junior,,"Developer, desktop or enterprise applications;Developer, QA or test;Project manager;Designer;Product manager",Some college/university study without earning a degree,20 to 99 employees,2025-07-02T09:58:35.943603
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;npm;Unity 3D;Unreal Engine,"Developer, full-stack;Student;Project manager;System administrator","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:35.943603
stackoverflow,DE,Germany,44796.0,EUR,9,Mid-level,npm,"Developer, full-stack",Some college/university study without earning a degree,20 to 99 employees,2025-07-02T09:58:35.943603
stackoverflow,DE,Germany,51192.0,EUR,15,Junior,,"Developer, back-end;Data or business analyst","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",2025-07-02T09:58:35.944622
stackoverflow,DE,Germany,,EUR,nan,Unknown,Ansible;Docker;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, QA or test;Student;Developer, mobile;Developer, game or graphics;Cloud infrastructure engineer","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:35.944622
stackoverflow,DE,Germany,124773.0,EUR,2,Junior,Docker;Kubernetes;npm,"Developer, full-stack;DevOps specialist;Product manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T09:58:35.944622
stackoverflow,DE,Germany,159966.0,EUR,31,Junior,,"Developer, desktop or enterprise applications;Developer, embedded applications or devices;Senior Executive (C-Suite, VP, etc.)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T09:58:35.944622
stackoverflow,DE,Germany,,EUR,nan,Unknown,Homebrew;npm;Unreal Engine;Yarn,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:35.945623
stackoverflow,DE,Germany,,EUR,20,Junior,,"Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T09:58:35.945623
stackoverflow,DE,Germany,895812.0,EUR,5,Mid-level,Docker;Homebrew;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, QA or test;Developer, embedded applications or devices;Cloud infrastructure engineer",Something else,"10,000 or more employees",2025-07-02T09:58:35.945623
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;Homebrew;npm;Terraform,"Developer, full-stack;Student;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:35.945623
stackoverflow,DE,Germany,,EUR,11,Junior,,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T09:58:35.945623
stackoverflow,DE,Germany,51192.0,EUR,6,Mid-level,Ansible,Academic researcher,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","5,000 to 9,999 employees",2025-07-02T09:58:35.945623
stackoverflow,DE,Germany,56521.0,EUR,Less than 1 year,Junior,npm,"Developer, front-end;Developer, back-end;Developer, QA or test","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T09:58:35.945623
stackoverflow,DE,Germany,,EUR,14,Junior,Docker;Kubernetes;npm;Yarn,"Developer, front-end;Engineer, site reliability;Developer, full-stack;Developer, back-end;Developer, QA or test;Educator;Engineering manager;Database administrator;Cloud infrastructure engineer;Security professional","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",20 to 99 employees,2025-07-02T09:58:35.946623
stackoverflow,DE,Germany,83184.0,EUR,6,Mid-level,,Project manager;Data or business analyst,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T09:58:35.946623
stackoverflow,DE,Germany,25596.0,EUR,2,Junior,Ansible;Docker;npm;Terraform,"Developer, full-stack;Student","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T09:58:35.946623
stackoverflow,DE,Germany,87448.0,EUR,6,Mid-level,npm;Yarn,"Developer, full-stack;Engineering manager;Database administrator;System administrator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T09:58:35.946623
stackoverflow,DE,Germany,85315.0,EUR,8,Mid-level,npm,"Developer, full-stack;Developer, desktop or enterprise applications;DevOps specialist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T09:58:35.947615
stackoverflow,DE,Germany,,EUR,5,Mid-level,Docker,"Developer, desktop or enterprise applications;Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T09:58:35.947615
stackoverflow,DE,Germany,,EUR,nan,Unknown,Homebrew;npm,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:35.947615
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;Homebrew,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:35.947615
stackoverflow,DE,Germany,90647.0,EUR,15,Junior,Docker;Kubernetes;npm;Terraform,"Developer, full-stack;Developer, back-end;Developer, QA or test","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",2025-07-02T09:58:35.947615
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;Yarn,,Primary/elementary school,,2025-07-02T09:58:35.947615
stackoverflow,DE,Germany,,EUR,2,Junior,,"Developer, front-end;Developer, back-end;Developer, desktop or enterprise applications;Developer, QA or test;Designer;Product manager","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T09:58:35.948616
stackoverflow,DE,Germany,,EUR,15,Junior,Ansible;Docker;Homebrew;Kubernetes;Terraform,Data scientist or machine learning specialist;Academic researcher,"Other doctoral degree (Ph.D., Ed.D., etc.)",10 to 19 employees,2025-07-02T09:58:35.948616
stackoverflow,DE,Germany,67186.0,EUR,15,Junior,npm;Unity 3D,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T09:58:35.948616
stackoverflow,DE,Germany,86381.0,EUR,7,Mid-level,Docker,"Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T09:58:35.949614
stackoverflow,DE,Germany,56304.0,EUR,4,Mid-level,npm,"Developer, front-end;Developer, back-end;Developer, mobile;Project manager;Product manager",Some college/university study without earning a degree,20 to 99 employees,2025-07-02T09:58:35.949614
stackoverflow,DE,Germany,15360.0,EUR,5,Mid-level,Ansible;Docker;npm;Yarn,"Developer, full-stack;DevOps specialist",Some college/university study without earning a degree,"1,000 to 4,999 employees",2025-07-02T09:58:35.949614
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker,"Student;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T09:58:35.950614
stackoverflow,DE,Germany,69318.0,EUR,9,Mid-level,npm;Yarn,"Developer, full-stack;Developer, desktop or enterprise applications;Educator;Project manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T09:58:35.950614
stackoverflow,DE,Germany,77850.0,EUR,8,Mid-level,Flow;Homebrew;Kubernetes;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, QA or test;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T09:58:35.951614
stackoverflow,DE,Germany,31886.0,EUR,Less than 1 year,Junior,Homebrew;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, mobile;Database administrator;Designer;System administrator","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",20 to 99 employees,2025-07-02T09:58:35.951614
stackoverflow,DE,Germany,66540.0,EUR,8,Mid-level,Docker;Kubernetes,"Developer, back-end;DevOps specialist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T09:58:35.951614
stackoverflow,DE,Germany,63986.0,EUR,25,Junior,Kubernetes;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",2025-07-02T09:58:35.951614
stackoverflow,DE,Germany,,EUR,nan,Unknown,npm,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T09:58:35.951614
stackoverflow,DE,Germany,95979.0,EUR,17,Junior,Docker;Homebrew;Kubernetes;npm;Yarn,"Developer, full-stack;Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:35.951614
stackoverflow,DE,Germany,69318.0,EUR,8,Mid-level,Docker;Homebrew;npm,"Developer, front-end;Developer, mobile;Product manager","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T09:58:35.951614
stackoverflow,DE,Germany,58654.0,EUR,3,Junior,,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T09:58:35.952615
