source,country,country_name,salary_yearly,currency,years_experience,experience_level,languages_worked,developer_type,education_level,company_size,collected_at
stackoverflow,NL,Netherlands,66156.0,EUR,25,Junior,,"Data scientist or machine learning specialist;Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.374234
stackoverflow,NL,Netherlands,63360.0,EUR,6,Mid-level,Ansible;Docker;Homebrew;Kubernetes;npm;Terraform,"Developer, back-end;Cloud infrastructure engineer",Some college/university study without earning a degree,10 to 19 employees,2025-07-02T12:48:18.374461
stackoverflow,NL,Netherlands,118374.0,EUR,22,Junior,Docker;Terraform;Yarn,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.375440
stackoverflow,NL,Netherlands,,EUR,3,Junior,,"Developer, front-end;Developer, back-end;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.375518
stackoverflow,NL,Netherlands,85315.0,EUR,20,Junior,Homebrew,"Developer, full-stack;Database administrator;Cloud infrastructure engineer;Senior Executive (C-Suite, VP, etc.);System administrator;Security professional","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T12:48:18.376071
stackoverflow,NL,Netherlands,,EUR,8,Mid-level,Ansible;Docker;Homebrew;Kubernetes;npm;Terraform;Yarn,Engineering manager,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.376117
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;npm;Unity 3D;Yarn,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.377833
stackoverflow,NL,Netherlands,57588.0,EUR,7,Mid-level,npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Designer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,2025-07-02T12:48:18.379293
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Unity 3D;Unreal Engine,,Primary/elementary school,,2025-07-02T12:48:18.379331
stackoverflow,NL,Netherlands,83182.0,EUR,9,Mid-level,Docker;Homebrew;Kubernetes;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.380979
stackoverflow,NL,Netherlands,,EUR,25,Junior,,"Developer, full-stack;Senior Executive (C-Suite, VP, etc.);System administrator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.381116
stackoverflow,NL,Netherlands,,EUR,4,Mid-level,Docker;Terraform,Academic researcher,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.381434
stackoverflow,NL,Netherlands,39991.0,EUR,4,Mid-level,npm,"Developer, front-end;Developer, back-end",Something else,10 to 19 employees,2025-07-02T12:48:18.381511
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Ansible;Chef;Docker;Kubernetes;Puppet,"Data scientist or machine learning specialist;Engineer, data;Engineer, site reliability;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, QA or test;Educator;Engineering manager;Database administrator;DevOps specialist;Project manager;Cloud infrastructure engineer;Data or business analyst;System administrator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.382822
stackoverflow,NL,Netherlands,63986.0,EUR,5,Mid-level,,"Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.383023
stackoverflow,NL,Netherlands,,EUR,30,Junior,npm,"Developer, back-end;Engineering manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.383455
stackoverflow,NL,Netherlands,29436.0,EUR,2,Junior,Docker;Kubernetes;Yarn,"Data scientist or machine learning specialist;Developer, front-end;Developer, full-stack;Developer, back-end;Academic researcher;Scientist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.384093
stackoverflow,NL,Netherlands,74651.0,EUR,15,Junior,Ansible;Docker;Kubernetes;npm;Terraform;Yarn,"Developer, full-stack;Developer, back-end;Database administrator;DevOps specialist;Cloud infrastructure engineer","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",500 to 999 employees,2025-07-02T12:48:18.384402
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;Homebrew;npm;Terraform;Unity 3D;Unreal Engine;Yarn,"Data scientist or machine learning specialist;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Student;Developer, embedded applications or devices;Data or business analyst;Designer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.385192
stackoverflow,NL,Netherlands,,EUR,15,Junior,,"Developer, front-end;Developer, full-stack;Developer, back-end;Database administrator;Data or business analyst;Designer;Product manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T12:48:18.385537
stackoverflow,NL,Netherlands,102372.0,EUR,6,Mid-level,Docker;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.385887
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,,Primary/elementary school,,2025-07-02T12:48:18.386575
stackoverflow,NL,Netherlands,46068.0,EUR,4,Mid-level,Docker;npm,"Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.386661
stackoverflow,NL,Netherlands,44796.0,EUR,3,Junior,Docker,"Developer, back-end;Developer, desktop or enterprise applications","Associate degree (A.A., A.S., etc.)",20 to 99 employees,2025-07-02T12:48:18.386867
stackoverflow,NL,Netherlands,,EUR,11,Junior,Docker;Homebrew;Kubernetes;npm;Terraform;Yarn,Engineering manager,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.387366
stackoverflow,NL,Netherlands,29436.0,EUR,Less than 1 year,Junior,npm;Yarn,"Developer, front-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.388587
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,"Academic researcher;Developer, game or graphics","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.388756
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,npm,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.389797
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;Homebrew;npm,,Primary/elementary school,,2025-07-02T12:48:18.390148
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Ansible;Docker;Kubernetes;npm;Unity 3D,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.390222
stackoverflow,NL,Netherlands,82116.0,EUR,5,Mid-level,Docker;Homebrew;npm;Yarn,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.390341
stackoverflow,NL,Netherlands,71664.0,EUR,10,Junior,Ansible;Yarn,"Developer, back-end;Cloud infrastructure engineer",Some college/university study without earning a degree,10 to 19 employees,2025-07-02T12:48:18.390379
stackoverflow,NL,Netherlands,127968.0,EUR,13,Junior,Docker;Kubernetes,"Developer, full-stack;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.390533
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;npm;Yarn,"Developer, full-stack;Student","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.390571
stackoverflow,NL,Netherlands,38388.0,EUR,4,Mid-level,Homebrew;Unity 3D,Academic researcher;Scientist,"Other doctoral degree (Ph.D., Ed.D., etc.)",2 to 9 employees,2025-07-02T12:48:18.390967
stackoverflow,NL,Netherlands,74651.0,EUR,20,Junior,Docker;Kubernetes;npm;Terraform,"Developer, full-stack",Some college/university study without earning a degree,100 to 499 employees,2025-07-02T12:48:18.391418
stackoverflow,NL,Netherlands,63984.0,EUR,5,Mid-level,Docker;Kubernetes;npm;Terraform;Unity 3D;Yarn,"Developer, full-stack;Developer, back-end;Database administrator;Developer, game or graphics;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.391458
stackoverflow,NL,Netherlands,44790.0,EUR,5,Mid-level,Docker,"Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.391543
stackoverflow,NL,Netherlands,52188.0,EUR,13,Junior,Docker;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Academic researcher;Developer, embedded applications or devices;Designer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","5,000 to 9,999 employees",2025-07-02T12:48:18.391658
stackoverflow,NL,Netherlands,106644.0,EUR,9,Mid-level,Docker;Homebrew;Kubernetes;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Engineering manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.392085
stackoverflow,NL,Netherlands,72684.0,EUR,8,Mid-level,,Data scientist or machine learning specialist;Academic researcher;Other (please specify):;Scientist,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.392179
stackoverflow,NL,Netherlands,,EUR,22,Junior,Docker;Homebrew;npm;Yarn,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.392217
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker,System administrator,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.392805
stackoverflow,NL,Netherlands,,EUR,31,Junior,Ansible;Docker;Puppet,"Developer, full-stack;DevOps specialist;System administrator","Associate degree (A.A., A.S., etc.)",,2025-07-02T12:48:18.393189
stackoverflow,NL,Netherlands,85315.0,EUR,4,Mid-level,Docker;Kubernetes,"Developer, back-end;Cloud infrastructure engineer",Some college/university study without earning a degree,"1,000 to 4,999 employees",2025-07-02T12:48:18.393308
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.393734
stackoverflow,NL,Netherlands,42657.0,EUR,3,Junior,Docker;Homebrew;npm;Yarn,"Developer, full-stack;Developer, mobile","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T12:48:18.393928
stackoverflow,NL,Netherlands,,EUR,14,Junior,Docker;Homebrew;Kubernetes;Terraform,"Developer, back-end;Engineering manager","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.394219
stackoverflow,NL,Netherlands,83184.0,EUR,25,Junior,Docker;npm;Pulumi,"Data scientist or machine learning specialist;Developer, front-end;Engineer, data;Engineer, site reliability;Developer, full-stack;Developer, back-end;Developer, QA or test;Developer, mobile;Educator;Engineering manager;Database administrator;DevOps specialist;Project manager;Cloud infrastructure engineer;Data or business analyst;Designer;Product manager;Senior Executive (C-Suite, VP, etc.);System administrator;Marketing or sales professional;Security professional","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.394567
stackoverflow,NL,Netherlands,36259.0,EUR,3,Junior,Docker;npm;Unity 3D,"Developer, full-stack;Designer","Associate degree (A.A., A.S., etc.)",10 to 19 employees,2025-07-02T12:48:18.395288
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;Unity 3D,"Developer, back-end;Student","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.395620
stackoverflow,NL,Netherlands,127972.0,EUR,22,Junior,Ansible;Docker;Homebrew;Kubernetes;npm,"Developer, back-end;Developer, desktop or enterprise applications;DevOps specialist",Some college/university study without earning a degree,100 to 499 employees,2025-07-02T12:48:18.396417
stackoverflow,NL,Netherlands,31992.0,EUR,2,Junior,Docker;Homebrew;npm;Yarn,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.396459
stackoverflow,NL,Netherlands,138637.0,EUR,12,Junior,Docker,Academic researcher;Scientist,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.396667
stackoverflow,NL,Netherlands,85315.0,EUR,15,Junior,Docker;Homebrew;Kubernetes;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, mobile","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.396834
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;Homebrew;npm;Yarn,"Developer, full-stack",Some college/university study without earning a degree,,2025-07-02T12:48:18.397219
stackoverflow,NL,Netherlands,1407696.0,EUR,6,Mid-level,,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.397463
stackoverflow,NL,Netherlands,48523.0,EUR,3,Junior,Docker;Kubernetes;npm;Puppet,"Developer, full-stack;Developer, desktop or enterprise applications;DevOps specialist;Project manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.397746
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,npm;Yarn,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.397906
stackoverflow,NL,Netherlands,30708.0,EUR,1,Junior,,Academic researcher;Scientist,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.398066
stackoverflow,NL,Netherlands,55992.0,EUR,8,Mid-level,,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.398437
stackoverflow,NL,Netherlands,159966.0,EUR,24,Junior,,"Developer, front-end;Developer, full-stack;Developer, back-end;Educator;DevOps specialist","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.398593
stackoverflow,NL,Netherlands,55455.0,EUR,4,Mid-level,,Academic researcher;Data or business analyst;Scientist,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.398952
stackoverflow,NL,Netherlands,57588.0,EUR,15,Junior,Docker;Yarn,"Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",20 to 99 employees,2025-07-02T12:48:18.398992
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker,Student;Academic researcher,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.399288
stackoverflow,NL,Netherlands,31992.0,EUR,4,Mid-level,,"Developer, QA or test","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.399539
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;npm;Yarn,"Developer, full-stack;Student",Some college/university study without earning a degree,,2025-07-02T12:48:18.399928
stackoverflow,NL,Netherlands,63986.0,EUR,4,Mid-level,,"Developer, full-stack;Developer, mobile;Other (please specify):;Designer;Product manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.400165
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;npm,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.400315
stackoverflow,NL,Netherlands,,EUR,13,Junior,Ansible;Docker;Kubernetes;Terraform,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.400393
stackoverflow,NL,Netherlands,36468.0,EUR,1,Junior,Docker;Homebrew;npm,"Developer, QA or test","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.400663
stackoverflow,NL,Netherlands,79983.0,EUR,10,Junior,Docker;Kubernetes;npm;Terraform;Yarn,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.400894
stackoverflow,NL,Netherlands,51192.0,EUR,15,Junior,,"Developer, front-end;Engineer, site reliability;Developer, full-stack;Developer, back-end;Engineering manager;DevOps specialist;Project manager;Product manager;System administrator",Primary/elementary school,2 to 9 employees,2025-07-02T12:48:18.401653
stackoverflow,NL,Netherlands,,EUR,6,Mid-level,npm;Yarn,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T12:48:18.401889
stackoverflow,NL,Netherlands,57588.0,EUR,7,Mid-level,Docker;Kubernetes;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Database administrator;DevOps specialist;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.403168
stackoverflow,NL,Netherlands,35832.0,EUR,10,Junior,Docker;Kubernetes;npm,"Developer, full-stack;Developer, back-end;DevOps specialist","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.403275
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,"Data scientist or machine learning specialist;Engineer, data;Student;Educator;Academic researcher;Designer;Scientist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.403322
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.405253
stackoverflow,NL,Netherlands,74651.0,EUR,12,Junior,Docker;Homebrew;Kubernetes,"Engineer, site reliability;Developer, back-end;System administrator;Security professional","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",20 to 99 employees,2025-07-02T12:48:18.406415
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;Homebrew;Unity 3D;Unreal Engine,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.407207
stackoverflow,NL,Netherlands,934200.0,EUR,6,Mid-level,Homebrew,"Engineer, data;Data or business analyst","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.407922
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,npm,Student,Primary/elementary school,,2025-07-02T12:48:18.408118
stackoverflow,NL,Netherlands,57588.0,EUR,11,Junior,,"Developer, front-end;Developer, back-end;Developer, desktop or enterprise applications;Database administrator;Project manager;Product manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,2025-07-02T12:48:18.408313
stackoverflow,NL,Netherlands,101312.0,EUR,20,Junior,,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, QA or test;Developer, mobile;Engineering manager;DevOps specialist;Project manager;Data or business analyst;Designer;Product manager;Senior Executive (C-Suite, VP, etc.)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.408702
stackoverflow,NL,Netherlands,159966.0,EUR,27,Junior,npm,"Developer, full-stack;Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.409249
stackoverflow,NL,Netherlands,106644.0,EUR,12,Junior,Docker,"Developer, front-end;Developer, desktop or enterprise applications;Developer, mobile","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.409378
stackoverflow,NL,Netherlands,57588.0,EUR,24,Junior,,"Developer, full-stack;Developer, desktop or enterprise applications","Associate degree (A.A., A.S., etc.)",20 to 99 employees,2025-07-02T12:48:18.409550
stackoverflow,NL,Netherlands,76788.0,EUR,25,Junior,Docker;npm;Terraform;Yarn,"Developer, back-end;Developer, desktop or enterprise applications;Other (please specify):","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","5,000 to 9,999 employees",2025-07-02T12:48:18.409687
stackoverflow,NL,Netherlands,,EUR,42,Junior,,"Developer, back-end;Developer, mobile","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.409729
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.410270
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,npm,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.410365
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;Yarn,,,,2025-07-02T12:48:18.410854
stackoverflow,NL,Netherlands,63986.0,EUR,5,Mid-level,Docker,"Data scientist or machine learning specialist;Engineer, data","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.411594
stackoverflow,NL,Netherlands,,EUR,6,Mid-level,Homebrew,"Developer, full-stack;Marketing or sales professional","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.411636
stackoverflow,NL,Netherlands,40956.0,EUR,2,Junior,Docker;Homebrew;npm,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.412115
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,,Something else,,2025-07-02T12:48:18.412518
stackoverflow,NL,Netherlands,,EUR,30,Junior,,"Developer, front-end;Developer, back-end;Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T12:48:18.412799
stackoverflow,NL,Netherlands,79983.0,EUR,9,Mid-level,Docker,"Developer, back-end;Developer, desktop or enterprise applications;Scientist","Other doctoral degree (Ph.D., Ed.D., etc.)","10,000 or more employees",2025-07-02T12:48:18.413122
stackoverflow,NL,Netherlands,50148.0,EUR,19,Junior,npm,"Developer, back-end;Developer, desktop or enterprise applications;Database administrator","Associate degree (A.A., A.S., etc.)",20 to 99 employees,2025-07-02T12:48:18.413203
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.413403
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,npm;Unity 3D,Student,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.413720
stackoverflow,NL,Netherlands,30074.0,EUR,2,Junior,Docker;npm,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T12:48:18.413880
stackoverflow,NL,Netherlands,92136.0,EUR,15,Junior,Docker;Kubernetes;npm;Yarn,"Engineer, data;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.414487
stackoverflow,NL,Netherlands,,EUR,15,Junior,Docker;npm;Yarn,"Developer, front-end;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.414683
stackoverflow,NL,Netherlands,99816.0,EUR,30,Junior,Homebrew,"Engineering manager;Developer, embedded applications or devices;Project manager",Something else,2 to 9 employees,2025-07-02T12:48:18.415155
stackoverflow,NL,Netherlands,63986.0,EUR,22,Junior,,"Developer, front-end;Developer, QA or test;Developer, embedded applications or devices;Designer",Something else,"Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.415867
stackoverflow,NL,Netherlands,74220.0,EUR,6,Mid-level,,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.416203
stackoverflow,NL,Netherlands,79983.0,EUR,22,Junior,Docker;Kubernetes;npm;Yarn,"Developer, front-end;Engineer, site reliability;Developer, full-stack;Developer, back-end;Engineering manager;Other (please specify):;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.416325
stackoverflow,NL,Netherlands,56628.0,EUR,10,Junior,,"Developer, back-end;Other (please specify):",Some college/university study without earning a degree,"5,000 to 9,999 employees",2025-07-02T12:48:18.416404
stackoverflow,NL,Netherlands,,EUR,2,Junior,npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,2025-07-02T12:48:18.416763
stackoverflow,NL,Netherlands,57588.0,EUR,18,Junior,npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Database administrator;DevOps specialist;Cloud infrastructure engineer;Senior Executive (C-Suite, VP, etc.)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,2025-07-02T12:48:18.416844
stackoverflow,NL,Netherlands,127972.0,EUR,10,Junior,Docker;Homebrew;Kubernetes;Terraform,"Data scientist or machine learning specialist;Engineer, data;Educator;Engineering manager;Senior Executive (C-Suite, VP, etc.)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.417567
stackoverflow,NL,Netherlands,111976.0,EUR,14,Junior,Docker;Homebrew;Kubernetes;npm,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.417607
stackoverflow,NL,Netherlands,,EUR,3,Junior,Docker;npm;Yarn,"Developer, full-stack;Student;Blockchain","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2 to 9 employees,2025-07-02T12:48:18.417687
stackoverflow,NL,Netherlands,58654.0,EUR,15,Junior,npm,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.418221
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;npm,"Student;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.418541
stackoverflow,NL,Netherlands,63984.0,EUR,20,Junior,,"Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T12:48:18.419022
stackoverflow,NL,Netherlands,537480.0,EUR,5,Mid-level,Docker;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, mobile;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T12:48:18.419181
stackoverflow,NL,Netherlands,,EUR,nan,Unknown,Docker;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Student;Developer, mobile;Engineering manager;Database administrator;Developer, embedded applications or devices;Project manager;Cloud infrastructure engineer;Designer;Product manager;Senior Executive (C-Suite, VP, etc.);Marketing or sales professional","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.420268
stackoverflow,NL,Netherlands,57012.0,EUR,2,Junior,,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.420946
