source,country,country_name,salary_yearly,currency,years_experience,experience_level,languages_worked,developer_type,education_level,company_size,collected_at
stackoverflow,FR,France,74651.0,EUR,14,Junior,Docker;Kubernetes;npm,"Developer, back-end;Designer","Professional degree (JD, MD, etc.)",I don’t know,2025-07-02T12:48:18.252891
stackoverflow,FR,France,,EUR,nan,Unknown,Unity 3D,,"Associate degree (A.A., A.S., etc.)",,2025-07-02T12:48:18.252935
stackoverflow,FR,France,87448.0,EUR,10,Junior,Docker;npm;Terraform,"Developer, back-end;Engineering manager;Database administrator;DevOps specialist;Cloud infrastructure engineer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.253122
stackoverflow,FR,France,63986.0,EUR,5,Mid-level,,"Engineer, data","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.253345
stackoverflow,FR,France,63986.0,EUR,19,Junior,Docker;Terraform,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Cloud infrastructure engineer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.253389
stackoverflow,FR,France,,EUR,5,Mid-level,npm;Terraform,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.254027
stackoverflow,FR,France,52789.0,EUR,4,Mid-level,Docker,"Engineer, data","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.254783
stackoverflow,FR,France,85315.0,EUR,15,Junior,Ansible;Docker,"Engineer, site reliability;Developer, back-end;Engineering manager;Database administrator;DevOps specialist;Project manager;Cloud infrastructure engineer;System administrator;Security professional","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.254945
stackoverflow,FR,France,58654.0,EUR,3,Junior,Kubernetes,"Data scientist or machine learning specialist;Engineer, data;Database administrator;Data or business analyst","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.255239
stackoverflow,FR,France,,EUR,9,Mid-level,,"Developer, back-end;Developer, desktop or enterprise applications;Project manager","Other doctoral degree (Ph.D., Ed.D., etc.)",2 to 9 employees,2025-07-02T12:48:18.255318
stackoverflow,FR,France,34126.0,EUR,5,Mid-level,,Data scientist or machine learning specialist;Data or business analyst,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.255841
stackoverflow,FR,France,,EUR,nan,Unknown,,Educator,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.255902
stackoverflow,FR,France,,EUR,nan,Unknown,,Engineering manager,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.256163
stackoverflow,FR,France,,EUR,nan,Unknown,npm;Yarn,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.256363
stackoverflow,FR,France,44796.0,EUR,20,Junior,,"Developer, full-stack;Developer, desktop or enterprise applications;Project manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.256487
stackoverflow,FR,France,,EUR,3,Junior,Docker,"Developer, back-end;Designer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.256779
stackoverflow,FR,France,44790.0,EUR,5,Mid-level,Docker,"Developer, back-end;Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.257024
stackoverflow,FR,France,52255.0,EUR,5,Mid-level,Ansible,Data or business analyst,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.257202
stackoverflow,FR,France,,EUR,nan,Unknown,Docker;npm;Unity 3D;Unreal Engine,,"Associate degree (A.A., A.S., etc.)",,2025-07-02T12:48:18.257402
stackoverflow,FR,France,,EUR,10,Junior,,"Developer, front-end;Engineer, data;Engineer, site reliability;Developer, full-stack;Developer, back-end;Developer, QA or test;Engineering manager;Database administrator;DevOps specialist;Developer, game or graphics;Project manager;Designer;Product manager;System administrator;Marketing or sales professional",Some college/university study without earning a degree,"Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.257447
stackoverflow,FR,France,36259.0,EUR,5,Mid-level,,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.258036
stackoverflow,FR,France,,EUR,nan,Unknown,Docker;npm;Unity 3D,"Developer, front-end;Developer, full-stack;Developer, back-end;Student;Database administrator;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.258520
stackoverflow,FR,France,106644.0,EUR,9,Mid-level,npm;Yarn,"Developer, front-end;Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.258560
stackoverflow,FR,France,,EUR,6,Mid-level,Docker;npm;Yarn,"Developer, full-stack;Developer, game or graphics","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.258730
stackoverflow,FR,France,,EUR,nan,Unknown,npm;Yarn,,Some college/university study without earning a degree,,2025-07-02T12:48:18.258808
stackoverflow,FR,France,,EUR,nan,Unknown,Docker;npm;Unity 3D,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.259046
stackoverflow,FR,France,26661.0,EUR,1,Junior,,"Developer, front-end;Developer, full-stack;Developer, back-end;Student;Educator;Academic researcher;Data or business analyst;Designer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.259091
stackoverflow,FR,France,72518.0,EUR,5,Mid-level,npm;Yarn,"Developer, full-stack",Some college/university study without earning a degree,20 to 99 employees,2025-07-02T12:48:18.259210
stackoverflow,FR,France,47990.0,EUR,6,Mid-level,Docker;npm,"Developer, back-end;Educator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.259394
stackoverflow,FR,France,69318.0,EUR,14,Junior,,"Developer, front-end;Developer, full-stack;Developer, back-end;DevOps specialist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.259554
stackoverflow,FR,France,,EUR,nan,Unknown,Docker;npm;Puppet;Unity 3D;Unreal Engine;Yarn,,,,2025-07-02T12:48:18.259655
stackoverflow,FR,France,49908.0,EUR,7,Mid-level,Docker,"Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.260644
stackoverflow,FR,France,,EUR,3,Junior,npm;Unity 3D;Unreal Engine,"Developer, full-stack","Other doctoral degree (Ph.D., Ed.D., etc.)",10 to 19 employees,2025-07-02T12:48:18.260765
stackoverflow,FR,France,,EUR,Less than 1 year,Junior,,Other (please specify):,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.261050
stackoverflow,FR,France,,EUR,nan,Unknown,,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.261395
stackoverflow,FR,France,639864.0,EUR,2,Junior,Docker;Homebrew;Yarn,"Engineer, data;Developer, back-end;Data or business analyst;Blockchain","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.261518
stackoverflow,FR,France,38392.0,EUR,4,Mid-level,Docker;npm;Terraform;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Engineering manager;Database administrator;DevOps specialist;Cloud infrastructure engineer;Senior Executive (C-Suite, VP, etc.)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.261761
stackoverflow,FR,France,49056.0,EUR,1,Junior,Docker;Homebrew,"Developer, desktop or enterprise applications;Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.261801
stackoverflow,FR,France,,EUR,18,Junior,Docker,"Developer, full-stack;Developer, desktop or enterprise applications;Project manager","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.262203
stackoverflow,FR,France,30713.0,EUR,2,Junior,Docker;npm;Yarn,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.262243
stackoverflow,FR,France,,EUR,nan,Unknown,,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.262675
stackoverflow,FR,France,,EUR,nan,Unknown,Docker,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.262927
stackoverflow,FR,France,33603.0,EUR,18,Junior,Docker;Kubernetes;npm,"Developer, full-stack;Database administrator;DevOps specialist;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T12:48:18.263508
stackoverflow,FR,France,,EUR,nan,Unknown,Yarn,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.263782
stackoverflow,FR,France,92136.0,EUR,18,Junior,Ansible;npm;Yarn,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.264351
stackoverflow,FR,France,,EUR,10,Junior,Docker;Kubernetes;npm,"Developer, full-stack;Engineering manager","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.264545
stackoverflow,FR,France,191959.0,EUR,30,Junior,Docker,"Developer, front-end;Developer, full-stack;Developer, back-end",,"Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.265283
stackoverflow,FR,France,159950.0,EUR,18,Junior,Docker;npm;Yarn,"Data scientist or machine learning specialist;Engineer, data;Developer, full-stack;Developer, desktop or enterprise applications;Developer, mobile;Developer, embedded applications or devices;Designer;Product manager","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.265364
stackoverflow,FR,France,42231.0,EUR,6,Mid-level,Ansible;Docker;Terraform;Unity 3D;Yarn,"Developer, full-stack;Developer, game or graphics","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.265599
stackoverflow,FR,France,38388.0,EUR,2,Junior,Docker,"Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T12:48:18.266006
stackoverflow,FR,France,66119.0,EUR,4,Mid-level,Docker,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.266046
stackoverflow,FR,France,,EUR,25,Junior,,"Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.266329
stackoverflow,FR,France,,EUR,nan,Unknown,Docker;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Student;Designer;Blockchain","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.266536
stackoverflow,FR,France,,EUR,nan,Unknown,Docker;npm;Unity 3D;Unreal Engine,"Developer, desktop or enterprise applications;Student;DevOps specialist;Data or business analyst","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.266778
stackoverflow,FR,France,38388.0,EUR,4,Mid-level,Ansible;Docker;npm;Yarn,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.267338
stackoverflow,FR,France,,EUR,nan,Unknown,Kubernetes;npm;Yarn,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.267375
stackoverflow,FR,France,,EUR,nan,Unknown,,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.267451
stackoverflow,FR,France,49056.0,EUR,3,Junior,Ansible;Docker;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.267590
stackoverflow,FR,France,76783.0,EUR,18,Junior,npm,"Developer, back-end;Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.267892
stackoverflow,FR,France,319931.0,EUR,10,Junior,,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.267972
stackoverflow,FR,France,66119.0,EUR,8,Mid-level,Ansible;Docker;npm;Yarn,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T12:48:18.268011
stackoverflow,FR,France,42657.0,EUR,1,Junior,Ansible;Chef;Docker;Homebrew;Kubernetes;npm;Terraform;Yarn,"DevOps specialist;Developer, embedded applications or devices;Security professional","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.268278
stackoverflow,FR,France,,EUR,8,Mid-level,Docker;npm,Other (please specify):,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.268439
stackoverflow,FR,France,,EUR,20,Junior,Ansible;Docker;Homebrew;Kubernetes;Terraform,DevOps specialist;Cloud infrastructure engineer,Some college/university study without earning a degree,,2025-07-02T12:48:18.268477
stackoverflow,FR,France,164000.0,EUR,10,Junior,Docker;Kubernetes;Puppet,Security professional,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.268527
stackoverflow,FR,France,20220.0,EUR,Less than 1 year,Junior,,Student;Academic researcher;Scientist,"Professional degree (JD, MD, etc.)",100 to 499 employees,2025-07-02T12:48:18.268572
stackoverflow,FR,France,63986.0,EUR,11,Junior,Ansible;Docker;npm;Terraform;Yarn,"Engineer, site reliability;Developer, full-stack;Developer, back-end;DevOps specialist;Cloud infrastructure engineer;System administrator;Security professional",Some college/university study without earning a degree,20 to 99 employees,2025-07-02T12:48:18.268689
stackoverflow,FR,France,106644.0,EUR,17,Junior,Docker;Kubernetes,"Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications","Other doctoral degree (Ph.D., Ed.D., etc.)","10,000 or more employees",2025-07-02T12:48:18.271321
stackoverflow,FR,France,53322.0,EUR,2,Junior,Docker;Kubernetes,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.271925
stackoverflow,FR,France,82116.0,EUR,21,Junior,Docker;Kubernetes;npm,"Developer, back-end",Some college/university study without earning a degree,"1,000 to 4,999 employees",2025-07-02T12:48:18.272308
stackoverflow,FR,France,,EUR,20,Junior,Ansible;Docker;Kubernetes;npm;Terraform,"Developer, back-end;DevOps specialist;Cloud infrastructure engineer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.272651
stackoverflow,FR,France,33060.0,EUR,3,Junior,Docker;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.272900
stackoverflow,FR,France,80623.0,EUR,9,Mid-level,,Security professional,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.273020
stackoverflow,FR,France,,EUR,nan,Unknown,Docker;Homebrew;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Student;Developer, mobile;Educator;Academic researcher;Blockchain;Security professional","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.274390
stackoverflow,FR,France,69318.0,EUR,13,Junior,Docker;Kubernetes,"Developer, full-stack;DevOps specialist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.275452
stackoverflow,FR,France,,EUR,2,Junior,Docker;Kubernetes;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;DevOps specialist","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.275987
stackoverflow,FR,France,79983.0,EUR,7,Mid-level,,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.276760
stackoverflow,FR,France,36259.0,EUR,2,Junior,Docker;Kubernetes,"Engineer, site reliability;DevOps specialist;Cloud infrastructure engineer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.276942
stackoverflow,FR,France,31993.0,EUR,5,Mid-level,Ansible;Docker;Kubernetes;npm;Yarn,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.277631
stackoverflow,FR,France,99179.0,EUR,27,Junior,Ansible;npm,"Developer, back-end;Security professional","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.277774
stackoverflow,FR,France,,EUR,nan,Unknown,Unity 3D,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.278227
stackoverflow,FR,France,,EUR,nan,Unknown,Docker;npm,Other (please specify):,Some college/university study without earning a degree,,2025-07-02T12:48:18.278394
stackoverflow,FR,France,44790.0,EUR,1,Junior,Docker;Kubernetes,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T12:48:18.278555
stackoverflow,FR,France,,EUR,nan,Unknown,,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.278647
stackoverflow,FR,France,38392.0,EUR,6,Mid-level,npm;Yarn,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.278913
stackoverflow,FR,France,,EUR,nan,Unknown,Docker;Homebrew,Data scientist or machine learning specialist;Student;Academic researcher;Scientist,"Other doctoral degree (Ph.D., Ed.D., etc.)",,2025-07-02T12:48:18.280287
stackoverflow,FR,France,,EUR,nan,Unknown,npm,Product manager,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.280457
stackoverflow,FR,France,38658.0,EUR,3,Junior,,"Developer, desktop or enterprise applications;Security professional","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.280880
stackoverflow,FR,France,47990.0,EUR,5,Mid-level,Docker;Yarn,"Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Database administrator;Project manager","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T12:48:18.281044
stackoverflow,FR,France,67186.0,EUR,4,Mid-level,Puppet,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.281327
stackoverflow,FR,France,66119.0,EUR,6,Mid-level,Ansible;Docker;Homebrew;npm;Terraform;Yarn,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.281408
stackoverflow,FR,France,58654.0,EUR,8,Mid-level,Docker;Homebrew;Kubernetes;npm,"Developer, full-stack;Developer, back-end;Developer, QA or test","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.281537
stackoverflow,FR,France,,EUR,nan,Unknown,Docker;Homebrew;Yarn,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.282108
stackoverflow,FR,France,,EUR,nan,Unknown,Ansible;Docker;npm,"Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.282510
stackoverflow,FR,France,49056.0,EUR,2,Junior,Docker;Homebrew;npm;Yarn,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.282947
stackoverflow,FR,France,127968.0,EUR,11,Junior,Kubernetes,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.283684
stackoverflow,FR,France,42657.0,EUR,3,Junior,Docker,Other (please specify):,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.283917
stackoverflow,FR,France,,EUR,4,Mid-level,Docker;Kubernetes;Yarn,"Developer, back-end;Cloud infrastructure engineer;Senior Executive (C-Suite, VP, etc.)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T12:48:18.284192
stackoverflow,FR,France,,EUR,nan,Unknown,Unity 3D,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.284230
stackoverflow,FR,France,,EUR,nan,Unknown,Docker;Kubernetes;npm;Terraform;Yarn,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.284344
stackoverflow,FR,France,,EUR,15,Junior,,Other (please specify):,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.284466
stackoverflow,FR,France,,EUR,nan,Unknown,,,Primary/elementary school,,2025-07-02T12:48:18.284878
stackoverflow,FR,France,,EUR,nan,Unknown,Docker;Puppet,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.285701
stackoverflow,FR,France,,EUR,nan,Unknown,Docker;Homebrew;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Student;Database administrator;DevOps specialist;Project manager;System administrator;Blockchain","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.286053
stackoverflow,FR,France,,EUR,nan,Unknown,,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.286247
stackoverflow,FR,France,71451.0,EUR,26,Junior,Ansible;Docker;Terraform,DevOps specialist,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","5,000 to 9,999 employees",2025-07-02T12:48:18.286328
stackoverflow,FR,France,74651.0,EUR,8,Mid-level,Kubernetes,"Engineer, data","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.286661
stackoverflow,FR,France,57588.0,EUR,9,Mid-level,,"Developer, front-end;Developer, full-stack;Developer, back-end;Engineering manager;Database administrator;Senior Executive (C-Suite, VP, etc.);System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.287838
stackoverflow,FR,France,,EUR,nan,Unknown,npm,Academic researcher,"Other doctoral degree (Ph.D., Ed.D., etc.)",,2025-07-02T12:48:18.287876
stackoverflow,FR,France,89580.0,EUR,5,Mid-level,Ansible;Docker;npm;Yarn,"Developer, back-end","Other doctoral degree (Ph.D., Ed.D., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.288838
stackoverflow,FR,France,68252.0,EUR,7,Mid-level,Ansible;Docker;Homebrew;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Designer;Security professional","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.289276
stackoverflow,FR,France,51189.0,EUR,3,Junior,Docker;Kubernetes;npm,"Developer, full-stack;Developer, back-end;Other (please specify):","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.289315
stackoverflow,FR,France,213287.0,EUR,32,Junior,,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile;Engineering manager;Developer, game or graphics","Professional degree (JD, MD, etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.289393
stackoverflow,FR,France,31992.0,EUR,3,Junior,Docker;Kubernetes;npm,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.289873
stackoverflow,FR,France,19200.0,EUR,30,Junior,,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.290151
stackoverflow,FR,France,63986.0,EUR,12,Junior,Docker;Homebrew;Kubernetes;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, mobile;Engineering manager;DevOps specialist;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T12:48:18.290713
stackoverflow,FR,France,42657.0,EUR,2,Junior,Docker;npm,"Engineer, site reliability;Developer, full-stack;Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.290836
stackoverflow,FR,France,,EUR,20,Junior,,"Engineer, data","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T12:48:18.291611
stackoverflow,FR,France,,EUR,12,Junior,Docker;Homebrew;npm,Other (please specify):,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.291870
stackoverflow,FR,France,,EUR,nan,Unknown,Ansible;Docker;npm;Unity 3D,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.292040
stackoverflow,FR,France,40525.0,EUR,1,Junior,,"Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.293246
stackoverflow,FR,France,,EUR,5,Mid-level,Docker,"Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile;Engineering manager;Database administrator;DevOps specialist;Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.293566
stackoverflow,FR,France,47990.0,EUR,5,Mid-level,Docker;Yarn,"Developer, full-stack;Developer, back-end;System administrator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.293627
stackoverflow,FR,France,,EUR,12,Junior,npm,"Developer, back-end;DevOps specialist;Data or business analyst","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.293765
stackoverflow,FR,France,30072.0,EUR,Less than 1 year,Junior,Unity 3D,"Engineer, data;Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.294040
stackoverflow,FR,France,38392.0,EUR,1,Junior,npm,"Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.295131
stackoverflow,FR,France,47990.0,EUR,7,Mid-level,Ansible;Docker;Kubernetes;npm,"Developer, full-stack;Project manager","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.295418
stackoverflow,FR,France,87024.0,EUR,14,Junior,Docker;Kubernetes,"Developer, full-stack;Engineering manager","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.295499
