source,country,country_name,salary_yearly,currency,years_experience,experience_level,languages_worked,developer_type,education_level,company_size,collected_at
stackoverflow,DE,Germany,,EUR,nan,Unknown,npm,"Developer, back-end;Student","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.255063
stackoverflow,DE,Germany,68252.0,EUR,20,Junior,,"Developer, embedded applications or devices;Data or business analyst","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.255279
stackoverflow,DE,Germany,,EUR,11,Junior,,"Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices","Other doctoral degree (Ph.D., Ed.D., etc.)",100 to 499 employees,2025-07-02T12:48:18.255439
stackoverflow,DE,Germany,71451.0,EUR,3,Junior,Docker;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.255725
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;npm;Unity 3D,"Developer, front-end;Developer, full-stack;Developer, back-end;Student;Database administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.255801
stackoverflow,DE,Germany,,EUR,nan,Unknown,npm,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.256084
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;npm,,Primary/elementary school,,2025-07-02T12:48:18.256124
stackoverflow,DE,Germany,,EUR,6,Mid-level,Docker,"Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices;Designer","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.256325
stackoverflow,DE,Germany,44790.0,EUR,1,Junior,Ansible;Docker;Homebrew;npm;Terraform,"Engineer, data;Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.256607
stackoverflow,DE,Germany,,EUR,nan,Unknown,Ansible;npm,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.256736
stackoverflow,DE,Germany,153564.0,EUR,1,Junior,,"Developer, desktop or enterprise applications;Academic researcher","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.256892
stackoverflow,DE,Germany,21504.0,EUR,2,Junior,Docker;Kubernetes;npm,"Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2 to 9 employees,2025-07-02T12:48:18.257106
stackoverflow,DE,Germany,40956.0,EUR,3,Junior,Docker;npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications","Associate degree (A.A., A.S., etc.)",20 to 99 employees,2025-07-02T12:48:18.257282
stackoverflow,DE,Germany,,EUR,nan,Unknown,,,Something else,,2025-07-02T12:48:18.257362
stackoverflow,DE,Germany,57588.0,EUR,1,Junior,,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.257530
stackoverflow,DE,Germany,,EUR,4,Mid-level,Docker;npm,"Developer, front-end;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T12:48:18.257571
stackoverflow,DE,Germany,,EUR,22,Junior,Ansible;Docker;Kubernetes,"Developer, back-end;Developer, desktop or enterprise applications;Data or business analyst","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.257654
stackoverflow,DE,Germany,127972.0,EUR,25,Junior,Ansible;Docker;Kubernetes,"Data scientist or machine learning specialist;Developer, full-stack;Educator","Other doctoral degree (Ph.D., Ed.D., etc.)",20 to 99 employees,2025-07-02T12:48:18.257707
stackoverflow,DE,Germany,,EUR,nan,Unknown,,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.257747
stackoverflow,DE,Germany,,EUR,4,Mid-level,,Other (please specify):,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",10 to 19 employees,2025-07-02T12:48:18.257874
stackoverflow,DE,Germany,,EUR,5,Mid-level,Docker;Kubernetes,"Developer, full-stack;Academic researcher;DevOps specialist;Cloud infrastructure engineer;Scientist","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.257953
stackoverflow,DE,Germany,,EUR,nan,Unknown,,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.258235
stackoverflow,DE,Germany,63986.0,EUR,6,Mid-level,,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Educator;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.258402
stackoverflow,DE,Germany,,EUR,2,Junior,,"Developer, full-stack","Professional degree (JD, MD, etc.)",20 to 99 employees,2025-07-02T12:48:18.258601
stackoverflow,DE,Germany,,EUR,nan,Unknown,Homebrew,Other (please specify):,Some college/university study without earning a degree,,2025-07-02T12:48:18.258929
stackoverflow,DE,Germany,614268.0,EUR,Less than 1 year,Junior,,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.258969
stackoverflow,DE,Germany,,EUR,nan,Unknown,Ansible;Chef;Docker;Kubernetes;npm;Terraform,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Student;DevOps specialist;Cloud infrastructure engineer;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.259008
stackoverflow,DE,Germany,47990.0,EUR,7,Mid-level,Docker;Kubernetes,"Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;DevOps specialist",Something else,500 to 999 employees,2025-07-02T12:48:18.259146
stackoverflow,DE,Germany,,EUR,15,Junior,Docker;Kubernetes;npm;Terraform,"Data scientist or machine learning specialist;Developer, full-stack","Other doctoral degree (Ph.D., Ed.D., etc.)",2 to 9 employees,2025-07-02T12:48:18.259353
stackoverflow,DE,Germany,170630.0,EUR,14,Junior,Docker;npm;Terraform;Yarn,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",100 to 499 employees,2025-07-02T12:48:18.259489
stackoverflow,DE,Germany,90647.0,EUR,10,Junior,Docker;Kubernetes;npm;Terraform,"Developer, full-stack;Engineering manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.259980
stackoverflow,DE,Germany,95979.0,EUR,10,Junior,Docker;Kubernetes;npm,"Data scientist or machine learning specialist;Developer, front-end;Developer, full-stack;Developer, back-end;Developer, QA or test;Developer, mobile;Database administrator;DevOps specialist;Cloud infrastructure engineer;Data or business analyst","Other doctoral degree (Ph.D., Ed.D., etc.)",500 to 999 employees,2025-07-02T12:48:18.260102
stackoverflow,DE,Germany,486300.0,EUR,5,Mid-level,npm,"Developer, full-stack",Some college/university study without earning a degree,2 to 9 employees,2025-07-02T12:48:18.260182
stackoverflow,DE,Germany,65268.0,EUR,5,Mid-level,Docker;Homebrew;npm;Unity 3D;Yarn,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.260279
stackoverflow,DE,Germany,63984.0,EUR,3,Junior,Docker,"Developer, back-end","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",100 to 499 employees,2025-07-02T12:48:18.260319
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;npm,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.260358
stackoverflow,DE,Germany,69318.0,EUR,11,Junior,npm,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Database administrator;DevOps specialist;Project manager;Designer;Product manager;System administrator;Security professional","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.260398
stackoverflow,DE,Germany,,EUR,15,Junior,Docker;Homebrew;Kubernetes;npm,"Developer, full-stack;Senior Executive (C-Suite, VP, etc.)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T12:48:18.260564
stackoverflow,DE,Germany,110568.0,EUR,7,Mid-level,Docker;Homebrew;Kubernetes;npm,"Developer, back-end;Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",2 to 9 employees,2025-07-02T12:48:18.260686
stackoverflow,DE,Germany,,EUR,nan,Unknown,Unity 3D,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.260725
stackoverflow,DE,Germany,,EUR,nan,Unknown,npm;Yarn,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.260849
stackoverflow,DE,Germany,,EUR,nan,Unknown,,Student;Cloud infrastructure engineer,Some college/university study without earning a degree,,2025-07-02T12:48:18.260967
stackoverflow,DE,Germany,95979.0,EUR,5,Mid-level,Docker;npm,"Developer, back-end;Developer, desktop or enterprise applications;Product manager","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T12:48:18.261011
stackoverflow,DE,Germany,,EUR,nan,Unknown,npm;Yarn,Student,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.261228
stackoverflow,DE,Germany,127968.0,EUR,18,Junior,Docker;Kubernetes;Puppet,"Engineer, site reliability;DevOps specialist;Cloud infrastructure engineer;System administrator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.261598
stackoverflow,DE,Germany,60040.0,EUR,4,Mid-level,Docker;npm,"Developer, back-end;Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T12:48:18.261638
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.261681
stackoverflow,DE,Germany,74651.0,EUR,17,Junior,,"Developer, full-stack;Database administrator;Project manager","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.261721
stackoverflow,DE,Germany,,EUR,nan,Unknown,npm;Yarn,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.262281
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker,"Developer, back-end;Student;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.262359
stackoverflow,DE,Germany,,EUR,nan,Unknown,,,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.262400
stackoverflow,DE,Germany,,EUR,nan,Unknown,,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.262482
stackoverflow,DE,Germany,,EUR,15,Junior,Docker;Homebrew;Kubernetes;Terraform,"Engineer, site reliability;DevOps specialist;Senior Executive (C-Suite, VP, etc.)","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.262522
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;Yarn,Academic researcher;Security professional,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.262560
stackoverflow,DE,Germany,,EUR,nan,Unknown,,"Developer, full-stack;Student",Some college/university study without earning a degree,,2025-07-02T12:48:18.262638
stackoverflow,DE,Germany,34126.0,EUR,4,Mid-level,Docker,"Developer, back-end;Developer, desktop or enterprise applications;Developer, QA or test;Developer, embedded applications or devices",Some college/university study without earning a degree,20 to 99 employees,2025-07-02T12:48:18.262804
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;Homebrew;npm;Yarn,"Developer, full-stack;Developer, desktop or enterprise applications;Student;Database administrator;Developer, embedded applications or devices;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.262889
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;Homebrew;Terraform,Cloud infrastructure engineer,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.263047
stackoverflow,DE,Germany,,EUR,nan,Unknown,npm,"Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Student",Some college/university study without earning a degree,,2025-07-02T12:48:18.264214
stackoverflow,DE,Germany,511884.0,EUR,10,Junior,Ansible;Docker;Kubernetes;npm;Terraform,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile;Engineering manager;DevOps specialist;Developer, embedded applications or devices;Cloud infrastructure engineer;System administrator;Security professional","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.264266
stackoverflow,DE,Germany,85315.0,EUR,4,Mid-level,Docker;Homebrew;Kubernetes;npm;Yarn,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.264310
stackoverflow,DE,Germany,111976.0,EUR,6,Mid-level,Homebrew;npm;Yarn,"Developer, full-stack;Engineering manager","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.264393
stackoverflow,DE,Germany,89581.0,EUR,3,Junior,Docker;Homebrew;npm,"Engineer, data;Developer, back-end;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.264439
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;npm,"Developer, desktop or enterprise applications",Some college/university study without earning a degree,,2025-07-02T12:48:18.264727
stackoverflow,DE,Germany,,EUR,4,Mid-level,Docker,"DevOps specialist;Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.264771
stackoverflow,DE,Germany,16632.0,EUR,2,Junior,,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.264902
stackoverflow,DE,Germany,49908.0,EUR,2,Junior,,"Developer, back-end;Security professional","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",20 to 99 employees,2025-07-02T12:48:18.265024
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;npm,Other (please specify):,Some college/university study without earning a degree,,2025-07-02T12:48:18.265403
stackoverflow,DE,Germany,,EUR,2,Junior,Docker;Homebrew;npm,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.265444
stackoverflow,DE,Germany,,EUR,nan,Unknown,,,Primary/elementary school,,2025-07-02T12:48:18.265508
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker,Student;System administrator,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.265638
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;npm;Yarn,Student;Academic researcher,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.265927
stackoverflow,DE,Germany,,EUR,nan,Unknown,Ansible;Docker;npm,,Some college/university study without earning a degree,,2025-07-02T12:48:18.266085
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;npm,,"Associate degree (A.A., A.S., etc.)",,2025-07-02T12:48:18.266165
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker,,Primary/elementary school,,2025-07-02T12:48:18.266286
stackoverflow,DE,Germany,,EUR,24,Junior,,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","1,000 to 4,999 employees",2025-07-02T12:48:18.266407
stackoverflow,DE,Germany,101312.0,EUR,10,Junior,Docker,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, embedded applications or devices",Some college/university study without earning a degree,20 to 99 employees,2025-07-02T12:48:18.266444
stackoverflow,DE,Germany,895812.0,EUR,30,Junior,,"Developer, desktop or enterprise applications;Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T12:48:18.266659
stackoverflow,DE,Germany,54388.0,EUR,2,Junior,,"Developer, desktop or enterprise applications;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.266699
stackoverflow,DE,Germany,,EUR,nan,Unknown,,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.266736
stackoverflow,DE,Germany,59724.0,EUR,22,Junior,Yarn,"Developer, front-end;Developer, full-stack;Developer, desktop or enterprise applications;Product manager","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",20 to 99 employees,2025-07-02T12:48:18.266818
stackoverflow,DE,Germany,37116.0,EUR,4,Mid-level,Ansible;Docker;Homebrew;Kubernetes;npm;Yarn,Academic researcher;Cloud infrastructure engineer,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.267182
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;Yarn,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.267220
stackoverflow,DE,Germany,,EUR,nan,Unknown,,"Data scientist or machine learning specialist;Developer, full-stack;Student","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.267259
stackoverflow,DE,Germany,63986.0,EUR,6,Mid-level,Ansible;Docker;Kubernetes;npm;Terraform;Yarn,"Engineer, site reliability;Developer, full-stack;DevOps specialist;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",10 to 19 employees,2025-07-02T12:48:18.267299
stackoverflow,DE,Germany,80623.0,EUR,3,Junior,Docker;Homebrew;npm;Yarn,"Developer, front-end;Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","10,000 or more employees",2025-07-02T12:48:18.267414
stackoverflow,DE,Germany,67186.0,EUR,2,Junior,Docker;npm,"Developer, front-end;Developer, full-stack;Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",500 to 999 employees,2025-07-02T12:48:18.267546
stackoverflow,DE,Germany,63986.0,EUR,5,Mid-level,Docker,"Developer, embedded applications or devices;Security professional","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","10,000 or more employees",2025-07-02T12:48:18.267666
stackoverflow,DE,Germany,,EUR,3,Junior,,"Developer, back-end;Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.267705
stackoverflow,DE,Germany,,EUR,nan,Unknown,,,Something else,,2025-07-02T12:48:18.267817
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker,,Some college/university study without earning a degree,,2025-07-02T12:48:18.268161
stackoverflow,DE,Germany,66119.0,EUR,2,Junior,Docker;Homebrew;Terraform,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",500 to 999 employees,2025-07-02T12:48:18.268199
stackoverflow,DE,Germany,31992.0,EUR,12,Junior,,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile;Developer, embedded applications or devices;Developer, game or graphics","Other doctoral degree (Ph.D., Ed.D., etc.)",2 to 9 employees,2025-07-02T12:48:18.268237
stackoverflow,DE,Germany,767832.0,EUR,10,Junior,Docker;Homebrew;npm;Yarn,"Developer, back-end;Developer, desktop or enterprise applications;DevOps specialist","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",20 to 99 employees,2025-07-02T12:48:18.268316
stackoverflow,DE,Germany,115176.0,EUR,9,Mid-level,npm;Yarn,"Developer, front-end;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Just me - I am a freelancer, sole proprietor, etc.",2025-07-02T12:48:18.268360
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;npm;Unity 3D;Yarn,"Developer, back-end;Developer, desktop or enterprise applications;Student","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.268884
stackoverflow,DE,Germany,56304.0,EUR,2,Junior,npm;Unity 3D,"Developer, full-stack;Academic researcher","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",2 to 9 employees,2025-07-02T12:48:18.268998
stackoverflow,DE,Germany,,EUR,nan,Unknown,Unity 3D,"Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,2025-07-02T12:48:18.269123
stackoverflow,DE,Germany,74651.0,EUR,7,Mid-level,Docker;Kubernetes;npm;Terraform;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Cloud infrastructure engineer","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",10 to 19 employees,2025-07-02T12:48:18.269316
stackoverflow,DE,Germany,53322.0,EUR,3,Junior,Docker;Homebrew;Kubernetes,Academic researcher;Scientist,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.269392
stackoverflow,DE,Germany,,EUR,20,Junior,Docker;Homebrew;Kubernetes;npm,"Developer, full-stack;Product manager",Some college/university study without earning a degree,20 to 99 employees,2025-07-02T12:48:18.269429
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;npm;Yarn,"Developer, front-end;Developer, full-stack;Developer, back-end;Student;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.269505
stackoverflow,DE,Germany,69318.0,EUR,12,Junior,,"Developer, desktop or enterprise applications;Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.269840
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;npm;Yarn,Security professional,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.269905
stackoverflow,DE,Germany,79983.0,EUR,7,Mid-level,Docker,"Developer, desktop or enterprise applications;DevOps specialist;Scientist;System administrator","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.270084
stackoverflow,DE,Germany,58872.0,EUR,2,Junior,,"Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.270125
stackoverflow,DE,Germany,,EUR,nan,Unknown,,Student,Some college/university study without earning a degree,,2025-07-02T12:48:18.270211
stackoverflow,DE,Germany,11520.0,EUR,6,Mid-level,Docker;npm;Yarn,"Developer, full-stack;Student;Developer, mobile;DevOps specialist;System administrator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",100 to 499 employees,2025-07-02T12:48:18.270370
stackoverflow,DE,Germany,47990.0,EUR,6,Mid-level,Docker;Homebrew;npm;Yarn,"Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.270495
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;Homebrew;Kubernetes;npm;Terraform,"Engineer, site reliability;Developer, back-end;Developer, desktop or enterprise applications;Student;Database administrator;DevOps specialist;Cloud infrastructure engineer","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,2025-07-02T12:48:18.270699
stackoverflow,DE,Germany,63984.0,EUR,7,Mid-level,Docker;npm,"Developer, full-stack;Developer, back-end",Some college/university study without earning a degree,20 to 99 employees,2025-07-02T12:48:18.270780
stackoverflow,DE,Germany,,EUR,nan,Unknown,Docker;npm,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,2025-07-02T12:48:18.270818
stackoverflow,DE,Germany,63453.0,EUR,7,Mid-level,Docker,"Developer, full-stack;Developer, back-end","Other doctoral degree (Ph.D., Ed.D., etc.)",100 to 499 employees,2025-07-02T12:48:18.270899
stackoverflow,DE,Germany,36492.0,EUR,2,Junior,,Student;Academic researcher;Scientist,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",20 to 99 employees,2025-07-02T12:48:18.270978
stackoverflow,DE,Germany,1190148.0,EUR,11,Junior,,"Developer, game or graphics","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",I don’t know,2025-07-02T12:48:18.271035
